index,text,year,is_complaint_true,delay,crowding,expensive,derail,hygiene,management
116,"#IndianRailways moving rapidly towards ""ZERO WAITING LIST"" for passengers.

Scene inside the ""RESERVED"" coach of 12479 Suryanagri  ""Super Fast"" Express which  departed from Ahmedabad today at 3:50 am.",2024,0,0,0,0,0,0,0
117,पश्चिम मध्य रेल के सभी स्टेशनों पर गर्मी में लोगों को शीतल पेयजल उपलब्ध कराने के लिए पेयजल की समुचित व्यवस्था प्लेटफार्म पर की गई है जिसका  यात्रियों  द्वारा लाभ लिया जा रहा है। #IndianRailways,2024,0,0,0,0,0,0,0
118,"Today's #railway #photo - the beautiful capture of a train arriving at Ottakkal railway station on the Sengottai-Kollam route surrounded by a scenic agricultural landscape, in the jurisdiction of 
@drmmadurai
 in 
@GMSRailway
! Pic courtesy, Sethuraman! #IndianRailways #photography",2024,0,0,0,0,0,0,0
119,Never carry Inflammables Fire crackers in train.  #IndianRailways,2024,0,0,0,0,0,0,0
120,"#स्वच्छ_रेल  रेलवे स्टेशन और ट्रेनों को साफ-सुथरा रखने में हमारा सहयोग करें। स्टेशन परिसर एवं ट्रेन में गंदगी न फैलाएं व कूड़ा सदैव कूड़ेदान  में ही डालें। #IndianRailways
#SECR",2024,0,0,0,0,0,0,0
121,"Use Rail Madad App and Integrated Single Helpline number 139 for security, assistance, information, complaint, inquiry or any other concern.   #OneRailOneHelpline139 #IndianRailways",2024,0,0,0,0,0,0,0
122,""" Exciting news! Eastern Railway introduces the Howrah-Raxaul-Howrah Summer Special Train (03043/03044) starting June 22, 2024. Ideal for travelers in West Bengal, Jharkhand, and Bihar. Don't miss this summer adventure! #RailTravel #SummerSpecial #IndianRailways",2024,0,0,0,0,0,0,0
123,"Small Acts, Big Impact!  Choose the alternatives over Plastic: Embrace a Plastic-Free Lifestyle for a Cleaner, Greener Future. #ChooseLiFE #MissionLiFE #IndianRailways",2024,0,0,0,0,0,0,0
124,"Today's #railway #photo - the railway line by the side of the Indrayani river and the green landscape around it always looks lovely - near Kamshet in the jurisdiction of 
@drmpune
 in 
@Central_Railway
! Pic courtesy, Atharva! #IndianRailways #trains #photography 
@godbole_shilpa",2024,0,0,0,0,0,0,0
125,"Traveling after long with family ...
#VandeBharat 
#IndianRailways",2024,0,0,0,0,0,0,0
126,ज्वलनशील पदार्थों के साथ यात्रा बहुत बड़ा खतरा है आप अपना ही नही बाकी यात्रियों का जीवन भी संकट में डाल रहे है। विस्फोटक पदार्थों के साथ सफर घातक ही नही बल्कि गैर कानूनी भी है  #IndianRailways,2024,0,0,0,0,0,0,0
127,"#BeatTheHeat, one sip at a time! 

The Commercial Department at #Tiruchchirappalli Railway Station is keeping travelers cool and happy with refreshing on-the-go hydration. 

#StayHydrated, happy travels!

#SouthernRailway #StayHealthy #IndianRailways #PassengerCare #DrinkWater",2024,0,0,0,0,0,0,0
128,Progressing and Preserving: Various facets of Indian Railways.,2024,0,0,0,0,0,0,0
129,Start of the #IndianRailways transformational journey for 2047!,2024,0,0,0,0,0,0,0
130,पश्चिम मध्य रेल के विभिन्न स्टेशनों पर समाजसेवी संस्थाओं एवं रेलवे कर्मचारियों के सहयोग से यात्रियों को निःशुल्क पेयजल वितरण किया जा रहा है। इसी श्रंखला में जबलपुर रेलवे स्टेशन पर सामाजिक संस्था के सदस्यों ने यात्रियों को जल वितरण कर सहयोग प्रदान किया l  #IndianRailways,2024,0,0,0,0,0,0,0
131,"Only in Indian Railways !! A special passenger onboard Brahmputra Mail to Delhi,
Have a safe and comfortable journey buddy.

BTW iska full ticket laga hoga ya half? 
#indianrailways",2024,0,0,0,0,0,0,0
132,"Picturesque capture of a train gliding over Asurde Bridge, journeying between Aravali Road and Savarda Railway Station through the scenic Konkan landscapes. #IndianRailways
@RailMinIndia",2024,0,0,0,0,0,0,0
133,"Finally, the secret is revealed...
Train journeys are incomplete without this repetitive sound.
#Railways  #IndianRailways",2024,0,0,0,0,0,0,0
134,"Santragachi 'Nabadiganta' WAP7 

#SER #WAP7 #NABADIGANTA #PURULIAEXPRESS #IndianRailways",2024,0,0,0,0,0,0,0
135,hawai chappal wale hawai jahaj ka aanand lete huye #IndianRailways,2024,0,0,0,0,0,0,0
136,"Guess the scenic railway route !? 

Hint : Situated in #Karnataka 

#WesternGhats #Tourism
#IndianRailways #incredibleindia 

VC : nj_clicks 
@KarnatakaWorld
 @RailMinIndia
 @incredibleindia
 @SWRRLY",2024,0,0,0,0,0,0,0
137,"பாதையில் செல்லும்போது  செல்போன் பயன்படுத்தாதீர்கள்!

உங்கள் பாதுகாப்பு உங்கள் பொறுப்பு.

#SouthernRailway #Trains #IndianRailways #RailwaySafety",2024,0,0,0,0,0,0,0
138,"रेलवे स्टेशन पर एस्केलेटर की सुविधा का उपयोग सावधानी व सतर्कता पूर्वक करें, अपनी सुरक्षा का ध्यान रखें। #SafetyFirst #IndianRailways 
@RailMinIndia
 @gmwcrailway
 @wc_railway
 @drmkota
 @drmjabalpur
 @AshwiniVaishnaw
 @DarshanaJardosh
 @raosahebdanve",2024,0,0,0,0,0,0,0
139,"#जल_सेवा #सेवा_ही_संकल्प  भोपाल मण्डल(WCR )के विभिन्न स्टेशनों पर समाज सेवी संस्थाओ एवं गैर सरकारी संगठनों द्वारा रेल यात्रियों को शीतल पेयजल उपलब्ध कराया जा रहा है #IndianRailways
@RailMinIndia",2024,0,0,0,0,0,0,0
140,"#IndianRailways  समझदार रेल यात्री बनें! बिना वैध टिकट के यात्रा करना और आरक्षित डिब्बे में अनधिकृत रूप से प्रवेश करना दण्डनीय अपराध है। #IndianRailways 
@RailMinIndia
 @gmwcrailway
 @wc_railway
 @drmkota
 @drmjabalpur
 @AshwiniVaishnaw
 @DarshanaJardosh
 @raosahebdanve",2024,0,0,0,0,0,0,0
141,"ভূস্বর্গ কাশ্মীরে ভারতীয় রেলওয়ের এক অপরূপ সুন্দর দৃশ্য উপভোগ করুন!
#Kashmir #kashmirvalley #indianrailways #NewBharat #ModiHaiToMumkinHai #short #shortsvideos #reel #virals #viralreel #trend #trendingreels",2024,0,0,0,0,0,0,0
142,"यात्रियों से निवेदन है कि रेलयात्रा के दौरान कम सामान लेकर चलें व  सुखद, आरामदायक यात्रा का आनंद लें । 

#IndianRailways",2024,0,0,0,0,0,0,0
143,Indian Railways is efficiently preserving water with Automatic Coach Washing Plants. #ChooseLiFE #MissionLiFE #IndianRailways,2024,0,0,0,0,0,0,0
144,"#Sirohi #आबूरोड: रेल यात्रियों के लिए रेलवे ने दी बड़ी राहत 

यात्रियों की सुविधा के लिए रेलवे का अहम कदम, ऑनलाइन मोबाइल ऐप से जर्नल टिकट लेने वाले यात्रियों की, सुविधा के लिए रेलवे ने दूरी सीमा को किया समाप्त...
#Indianrailways #SachBedhadak",2024,0,0,0,0,0,0,0
145,"#IndianRailways: ट्रेन में सफर के दौरान अगर हड़बड़ी में कोई यात्री चलती ट्रेन से कूद जाए तो क्या उसे मुआवजा मिलेगा, इस बारे में कर्नाटक हार्ई कोर्ट ने अहम फैसला सुनाया है। जानिए क्या हैं रेलवे के नियम और हाई कोर्ट ने अपने आदेश में क्या कहा...

https://hindi.moneycontrol.com/news/india/trends/indian-railways-irctc-karnataka-high-court-awards-8-lakhs-know-rules-compensation-liability-jumping-from-train-1901195.html…",2024,0,0,0,0,0,0,0
146,"Today's #railway #photo - the rail line between Coimbatore and Palakkad by the side of the Walayar Ghats is one of the most scenic - in the jurisdiction of 
@DRMPalghat
 in 
@GMSRailway
! Pic courtesy, 
@trainwalebhaiya
! #IndianRailways #trains #photography 
@latasrinivasan
 @PiyuNair",2024,0,0,0,0,0,0,0
147,"स्वच्छ रेल, स्वच्छ भारत ! ट्रेन और रेल परिसर में कहीं भी कचरा न फेकें, डस्टबिन  का उपयोग करें l   #IndianRailways #Cleanliness",2024,0,0,0,0,0,0,0
148,"ल खनऊ मंडल संरक्षा विभाग यात्रियों को और आम जन जानस को फाटक बंद होने पर नही निकलना है,का संदेश दे रहा है, दिलकुश फाटक  बंद होने के बावजूद ट्रैफिक कर्मी  गाड़ी को पार कर रहा है,पब्लिक ट्रेन निकलने के बाद फाटक खुलने का इंतजार कर रही है, 
@uptrafficpolice
 @drm_lko
 @RailMinIndia",2024,0,0,0,0,0,0,0
149,मंडल के सभी स्टेशनों पर गर्मी में लोगों को शीतल पेयजल उपलब्ध कराने के लिए पेयजल की समुचित व्यवस्था प्लेटफार्म पर की गई है जिसका  यात्रियों  द्वारा लाभ लिया जा रहा है। #IndianRailways,2024,0,0,0,0,0,0,0
